Account,Coin_Cluster,Execution_Date,Execution_Price_Start,Execution_Price_End,Average_Execution_Price,open_long_size_tokens,open_short_size_tokens,close_long_size_tokens,close_short_size_tokens,buy_size_tokens,sell_size_tokens,open_long_size_usd,open_short_size_usd,close_long_size_usd,close_short_size_usd,buy_size_usd,sell_size_usd,value,classification,close_pnl,open_long_min_datetime,close_long_max_datetime,open_short_min_datetime,close_short_max_datetime,sell_min_datetime,buy_min_datetime,Price_Diff
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,high_price_high_volatility,2025-04-07,2025-04-07 14:44:00,2025-04-07 14:44:00,76108.0,0.5,0.0,0.0,0.0,0.0,0.0,38053.979999999996,0.0,0.0,0.0,0.0,0.0,23.0,Extreme Fear,0.0,2025-04-07 14:44:00,,,,,,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,high_price_high_volatility,2025-04-11,2025-04-11 23:07:00,2025-04-11 23:07:00,83400.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,208500.0,0.0,0.0,0.0,25.0,Fear,5246.0,,2025-04-11 23:07:00,,,,,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,high_price_medium_volatility,2025-03-16,2025-03-16 18:36:00,2025-03-16 23:05:00,82958.22222222222,0.0,0.0,0.0,0.0,0.01196,2.0,0.0,0.0,0.0,0.0,999.84,165813.99000000002,30.0,Fear,-2215.424213,,,,,2025-03-16 18:36:00,2025-03-16 23:05:00,4.483333333333333
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,high_price_medium_volatility,2025-03-17,2025-03-17 07:55:00,2025-03-17 07:56:00,83190.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,166380.01,32.0,Fear,-1646.3529,,,,,2025-03-17 07:55:00,,0.016666666666666666
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,high_price_medium_volatility,2025-03-19,2025-03-19 07:35:00,2025-03-19 21:11:00,83307.64705882352,0.0,0.0,0.0,0.0,4.052079999999999,0.063,0.0,0.0,0.0,0.0,337756.95999999996,5323.5,32.0,Fear,63.480047,,,,,2025-03-19 21:11:00,2025-03-19 07:35:00,13.6
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,high_price_medium_volatility,2025-03-24,2025-03-24 09:30:00,2025-03-24 09:30:00,86600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86600.0,45.0,Neutral,3107.619785,,,,,2025-03-24 09:30:00,,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,low_price_low_volatility,2025-04-12,2025-04-12 15:08:00,2025-04-12 15:08:00,15.702,0.0,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,100.02,0.0,43.0,Fear,0.0,,,,,,2025-04-12 15:08:00,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,medium_price_high_volatility,2024-12-09,2024-12-09 21:03:00,2024-12-09 21:03:00,3856.4,0.19619999999999999,0.0,0.0,0.0,0.0,0.0,756.63,0.0,0.0,0.0,0.0,0.0,78.0,Extreme Greed,0.0,2024-12-09 21:03:00,,,,,,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,medium_price_high_volatility,2024-12-12,2024-12-12 09:15:00,2024-12-12 09:15:00,3934.1,0.0,0.0,0.1962,0.0,0.0,0.0,0.0,0.0,771.87,0.0,0.0,0.0,83.0,Extreme Greed,15.24474,,2024-12-12 09:15:00,,,,,0.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,medium_price_low_volatility,2025-04-12,2025-04-12 15:02:00,2025-04-12 15:05:00,1595.9076923076923,0.0,0.0,0.0,0.0,12.5308,0.0,0.0,0.0,0.0,0.0,19999.89,0.0,43.0,Fear,0.0,,,,,,2025-04-12 15:02:00,0.05
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2023-12-05,2023-12-05 03:11:00,2023-12-05 03:11:00,41866.5,0.0,0.59711,0.0,0.0,0.0,0.0,0.0,24998.62,0.0,0.0,0.0,0.0,75.0,Extreme Greed,0.0,,,2023-12-05 03:11:00,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2023-12-14,2023-12-14 01:20:00,2023-12-14 01:20:00,42748.5,0.0,0.0,0.0,0.59711,0.0,0.0,0.0,0.0,0.0,25525.84,0.0,0.0,72.0,Greed,-527.2331300000001,,,,2023-12-14 01:20:00,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2023-12-22,2023-12-22 02:21:00,2023-12-22 09:49:00,43841.71428571428,0.67455,0.0,0.67455,0.0,0.0,0.0,29537.19,0.0,29678.96,0.0,0.0,0.0,74.0,Greed,141.832675,2023-12-22 02:21:00,2023-12-22 09:49:00,,,,,7.466666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2023-12-24,2023-12-24 02:40:00,2023-12-24 22:05:00,43697.5,1.14452,1.14452,1.14452,1.14452,0.0,0.0,50020.020000000004,50009.920000000006,50010.41,50006.05,0.0,0.0,71.0,Greed,-5.698476,2023-12-24 02:40:00,2023-12-24 02:40:00,2023-12-24 02:40:00,2023-12-24 22:05:00,,,19.416666666666668
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2023-12-29,2023-12-29 20:44:00,2023-12-29 20:45:00,42843.0,0.0,0.73639,0.0,0.73639,0.0,0.0,0.0,31567.57,0.0,31543.26,0.0,0.0,65.0,Greed,24.302049999999998,,,2023-12-29 20:44:00,2023-12-29 20:45:00,,,0.016666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2023-12-30,2023-12-30 01:59:00,2023-12-30 05:35:00,42073.26666666667,3.56196,0.0,3.56196,0.0,0.0,0.0,149727.27000000002,0.0,149762.97,0.0,0.0,0.0,68.0,Greed,35.896412000000026,2023-12-30 01:59:00,2023-12-30 05:35:00,,,,,3.6
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-01,2024-01-01 01:23:00,2024-01-01 05:39:00,42633.0,0.0,1.18302,0.0,1.18302,0.0,0.0,0.0,50505.69,0.0,50223.93,0.0,0.0,65.0,Greed,281.677062,,,2024-01-01 01:23:00,2024-01-01 05:39:00,,,4.266666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-02,2024-01-02 01:00:00,2024-01-02 01:17:00,43349.25,0.0,1.17743,0.0,1.17743,0.0,0.0,0.0,50977.229999999996,0.0,51229.98,0.0,0.0,71.0,Greed,-252.794221,,,2024-01-02 01:00:00,2024-01-02 01:17:00,,,0.2833333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-05,2024-01-05 02:44:00,2024-01-05 23:43:00,43683.2,11.42623,2.3419000000000003,11.42623,2.3419,0.0,0.0,499437.51,101983.23000000001,499663.16000000003,101982.76,0.0,0.0,72.0,Greed,226.57376300000004,2024-01-05 02:44:00,2024-01-05 21:46:00,2024-01-05 21:32:00,2024-01-05 23:43:00,,,20.983333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-06,2024-01-06 01:52:00,2024-01-06 02:14:00,43761.0,0.0,1.14492,0.0,1.14492,0.0,0.0,0.0,50016.98,0.0,50146.28,0.0,0.0,70.0,Greed,-129.30096,,,2024-01-06 01:52:00,2024-01-06 02:14:00,,,0.36666666666666664
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-07,2024-01-07 01:24:00,2024-01-07 22:48:00,44078.0,2.1544,2.2674899999999996,1.1319899999999998,2.26749,0.0,0.0,95015.04999999999,99985.7,49837.119999999995,99948.33,0.0,0.0,71.0,Greed,-129.943901,2024-01-07 06:29:00,2024-01-07 08:51:00,2024-01-07 01:24:00,2024-01-07 06:25:00,,,21.4
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-08,2024-01-08 00:23:00,2024-01-08 23:48:00,44484.439024390245,6.755129999999999,1.09063,7.77754,1.09063,0.0,0.0,300010.29000000004,49983.47,345720.19,50109.0,0.0,0.0,71.0,Greed,574.1827549999999,2024-01-08 00:25:00,2024-01-08 23:31:00,2024-01-08 23:32:00,2024-01-08 23:48:00,,,23.416666666666668
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-09,2024-01-09 00:42:00,2024-01-09 23:58:00,46877.65,0.0,4.26712,0.0,3.1954599999999997,0.0,0.0,0.0,199953.16999999995,0.0,149404.96,0.0,0.0,76.0,Extreme Greed,547.545704,,,2024-01-09 00:42:00,2024-01-09 23:57:00,,,23.266666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-10,2024-01-10 00:57:00,2024-01-10 06:06:00,46379.4375,7.240040000000001,2.36946,7.24004,3.44112,0.0,0.0,334957.11000000004,109979.8,334854.68000000005,160084.03,0.0,0.0,73.0,Greed,-206.15056199999995,2024-01-10 01:02:00,2024-01-10 04:53:00,2024-01-10 01:45:00,2024-01-10 06:06:00,,,5.15
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-11,2024-01-11 00:00:00,2024-01-11 00:10:00,46509.0,0.53726,0.0,0.53726,0.0,0.0,0.0,25005.44,0.0,24955.19,0.0,0.0,0.0,76.0,Extreme Greed,-50.23381,2024-01-11 00:00:00,2024-01-11 00:10:00,,,,,0.16666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-12,2024-01-12 01:59:00,2024-01-12 20:50:00,46403.333333333336,2.13967,0.0,2.1396699999999997,0.0,0.0,0.0,100004.23999999999,0.0,98078.63,0.0,0.0,0.0,71.0,Greed,-1925.519024,2024-01-12 01:59:00,2024-01-12 20:50:00,,,,,18.85
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-15,2024-01-15 21:38:00,2024-01-15 21:38:00,42354.8,1.18062,0.0,0.0,0.0,0.0,0.0,50006.24,0.0,0.0,0.0,0.0,0.0,52.0,Neutral,0.0,2024-01-15 21:38:00,,,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-16,2024-01-16 00:23:00,2024-01-16 00:23:00,43041.0,0.0,0.0,1.1806199999999998,0.0,0.0,0.0,0.0,0.0,50813.89,0.0,0.0,0.0,64.0,Greed,807.668142,,2024-01-16 00:23:00,,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-17,2024-01-17 01:31:00,2024-01-17 23:47:00,42527.24,0.0,4.69133,0.0,4.691330000000001,0.0,0.0,0.0,199941.99,0.0,199974.63,0.0,0.0,60.0,Greed,-32.75793199999999,,,2024-01-17 01:31:00,2024-01-17 23:47:00,,,22.266666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-18,2024-01-18 01:00:00,2024-01-18 09:20:00,42704.56,0.0,2.34119,0.0,2.34119,0.0,0.0,0.0,99992.42,0.0,99753.41,0.0,0.0,63.0,Greed,238.8017,,,2024-01-18 01:00:00,2024-01-18 09:20:00,,,8.333333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-19,2024-01-19 01:45:00,2024-01-19 03:29:00,41075.6,2.7415000000000003,0.0,2.7415,0.0,0.0,0.0,112497.26,0.0,112456.18000000001,0.0,0.0,0.0,51.0,Neutral,-41.045332,2024-01-19 01:45:00,2024-01-19 03:29:00,,,,,1.7333333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-20,2024-01-20 00:30:00,2024-01-20 07:02:00,41699.885714285716,0.5977399999999999,5.39959,0.59774,5.39959,0.0,0.0,24999.82,225006.92000000004,24996.29,225573.2,0.0,0.0,52.0,Neutral,-569.841988,2024-01-20 01:29:00,2024-01-20 02:25:00,2024-01-20 00:30:00,2024-01-20 07:02:00,,,6.533333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-21,2024-01-21 01:26:00,2024-01-21 01:26:00,41615.2,0.0,1.20143,0.0,0.0,0.0,0.0,0.0,49996.55,0.0,0.0,0.0,0.0,56.0,Greed,0.0,,,2024-01-21 01:26:00,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-22,2024-01-22 00:00:00,2024-01-22 08:37:00,41395.6,0.0,1.81726,0.0,1.20143,0.0,0.0,0.0,74989.29999999999,0.0,50096.03,0.0,0.0,55.0,Greed,-99.59854700000001,,,2024-01-22 08:37:00,2024-01-22 00:00:00,,,8.616666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-23,2024-01-23 07:46:00,2024-01-23 22:57:00,39563.692307692305,0.0,2.43892,0.0,3.0840899999999998,0.0,0.0,0.0,96229.59999999999,0.0,122504.02000000002,0.0,0.0,50.0,Neutral,2470.894349,,,2024-01-23 22:57:00,2024-01-23 22:57:00,,,15.183333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-24,2024-01-24 02:24:00,2024-01-24 06:45:00,39803.851851851854,0.0,5.0266,0.0,6.19869,0.0,0.0,0.0,199948.72,0.0,245971.43,0.0,0.0,48.0,Neutral,220.74672700000002,,,2024-01-24 04:46:00,2024-01-24 06:45:00,,,4.35
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-29,2024-01-29 00:20:00,2024-01-29 00:40:00,41974.730769230766,0.0,2.38186,0.0,2.38186,0.0,0.0,0.0,99996.38,0.0,99942.14,0.0,0.0,55.0,Greed,54.032264,,,2024-01-29 00:20:00,2024-01-29 00:40:00,,,0.3333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-30,2024-01-30 02:35:00,2024-01-30 08:06:00,43245.9,0.0,2.3208599999999997,0.0,2.32086,0.0,0.0,0.0,99999.59,0.0,100575.76000000001,0.0,0.0,61.0,Greed,-576.288932,,,2024-01-30 02:35:00,2024-01-30 08:06:00,,,5.516666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-01-31,2024-01-31 02:40:00,2024-01-31 04:58:00,43429.36229205176,11.52169,24.26496,11.52169,25.31891,0.0,0.0,500045.59,1054034.1600000001,499546.92999999993,1099501.7599999998,0.0,0.0,60.0,Greed,-70.53156000000001,2024-01-31 02:40:00,2024-01-31 04:58:00,2024-01-31 03:20:00,2024-01-31 04:45:00,,,2.3
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-02,2024-02-02 03:24:00,2024-02-02 09:46:00,43024.57142857143,0.0,2.32331,0.0,2.32331,0.0,0.0,0.0,99996.49000000002,0.0,99948.13,0.0,0.0,63.0,Greed,48.349943999999994,,,2024-02-02 03:24:00,2024-02-02 09:46:00,,,6.366666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-03,2024-02-03 02:21:00,2024-02-03 23:52:00,43090.0,0.0,4.6999200000000005,0.0,2.32443,0.0,0.0,0.0,202438.97,0.0,100325.70000000001,0.0,0.0,60.0,Greed,-330.656573,,,2024-02-03 02:21:00,2024-02-03 06:55:00,,,21.516666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-04,2024-02-04 01:13:00,2024-02-04 01:13:00,42993.444444444445,0.0,0.0,0.0,2.3754899999999997,0.0,0.0,0.0,0.0,0.0,102131.12999999999,0.0,0.0,60.0,Greed,312.585267,,,,2024-02-04 01:13:00,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-05,2024-02-05 00:19:00,2024-02-05 08:01:00,42653.48,0.0,3.5226999999999995,0.0,3.5227,0.0,0.0,0.0,149979.68,0.0,150090.13,0.0,0.0,60.0,Greed,-110.55305100000001,,,2024-02-05 00:19:00,2024-02-05 08:01:00,,,7.7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-06,2024-02-06 01:21:00,2024-02-06 21:02:00,42688.411214953274,15.24741,31.56148,15.98029,32.267759999999996,0.0,0.0,649938.7799999999,1349334.77,681540.51,1378866.08,0.0,0.0,64.0,Greed,830.300255,2024-02-06 02:03:00,2024-02-06 08:15:00,2024-02-06 01:21:00,2024-02-06 21:02:00,,,19.683333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-11,2024-02-11 21:08:00,2024-02-11 21:30:00,48177.5,0.0,2.0774299999999997,0.00036,0.00464,0.0,0.0,0.0,100100.88,17.33,223.54000000000002,0.0,0.0,71.0,Greed,1.832736,,2024-02-11 21:08:00,2024-02-11 21:15:00,2024-02-11 21:30:00,,,0.36666666666666664
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-12,2024-02-12 23:44:00,2024-02-12 23:45:00,49886.11111111111,0.0,0.0,0.0,2.07279,0.0,0.0,0.0,0.0,0.0,103399.72,0.0,0.0,70.0,Greed,-3522.533369,,,,2024-02-12 23:45:00,,,0.016666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-14,2024-02-14 02:46:00,2024-02-14 02:46:00,49666.833333333336,0.0,1.00669,0.0,0.0,0.0,0.0,0.0,49999.19000000001,0.0,0.0,0.0,0.0,74.0,Greed,0.0,,,2024-02-14 02:46:00,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-15,2024-02-15 07:59:00,2024-02-15 07:59:00,52118.0,0.0,0.0,0.0,1.0066899999999999,0.0,0.0,0.0,0.0,0.0,52466.67,0.0,0.0,72.0,Greed,-2467.497859,,,,2024-02-15 07:59:00,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-16,2024-02-16 22:54:00,2024-02-16 22:54:00,52037.0,0.0,0.96085,0.0,0.0,0.0,0.0,0.0,49999.75,0.0,0.0,0.0,0.0,72.0,Greed,0.0,,,2024-02-16 22:54:00,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-02-17,2024-02-17 02:21:00,2024-02-17 02:21:00,51884.0,0.0,0.0,0.0,0.9608499999999999,0.0,0.0,0.0,0.0,0.0,49852.740000000005,0.0,0.0,76.0,Extreme Greed,147.01004999999998,,,,2024-02-17 02:21:00,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-05-21,2024-05-21 01:00:00,2024-05-21 01:32:00,69592.13636363637,0.0,1.97153,0.0,1.97153,0.0,0.0,0.0,136932.63999999998,0.0,137460.12999999998,0.0,0.0,76.0,Extreme Greed,-527.567728,,,2024-05-21 01:00:00,2024-05-21 01:32:00,,,0.5333333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-07-29,2024-07-29 23:35:00,2024-07-29 23:39:00,67383.125,2.22775,0.0,2.2277500000000003,0.0,0.0,0.0,150064.27,0.0,150177.08,0.0,0.0,0.0,74.0,Greed,112.946925,2024-07-29 23:35:00,2024-07-29 23:39:00,,,,,0.06666666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-04,2024-08-04 21:04:00,2024-08-04 21:04:00,59460.8,0.8409000000000001,0.0,0.0,0.0,0.0,0.0,50000.530000000006,0.0,0.0,0.0,0.0,0.0,34.0,Fear,0.0,2024-08-04 21:04:00,,,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-05,2024-08-05 06:11:00,2024-08-05 06:40:00,54654.6,0.9084,0.0,0.0,0.0,0.0,0.0,49912.96,0.0,0.0,0.0,0.0,0.0,26.0,Fear,0.0,2024-08-05 06:11:00,,,,,,0.48333333333333334
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-06,2024-08-06 00:51:00,2024-08-06 00:51:00,52748.0,0.47383,0.0,0.0,0.0,0.0,0.0,24993.59,0.0,0.0,0.0,0.0,0.0,17.0,Extreme Fear,0.0,2024-08-06 00:51:00,,,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-09,2024-08-09 01:25:00,2024-08-09 01:25:00,59570.0,0.0,0.0,2.2231300000000003,0.0,0.0,0.0,0.0,0.0,132431.84999999998,0.0,0.0,0.0,48.0,Neutral,7524.850424,,2024-08-09 01:25:00,,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-16,2024-08-16 01:33:00,2024-08-16 04:04:00,57296.625,1.31448,0.0,1.31448,0.0,0.0,0.0,75007.17,0.0,75832.34999999999,0.0,0.0,0.0,27.0,Fear,825.230544,2024-08-16 01:33:00,2024-08-16 04:04:00,,,,,2.5166666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-19,2024-08-19 06:52:00,2024-08-19 22:39:00,58542.625,0.85749,0.0,0.85749,0.0,0.0,0.0,49987.69,0.0,50327.340000000004,0.0,0.0,0.0,28.0,Fear,339.69958299999996,2024-08-19 06:52:00,2024-08-19 22:39:00,,,,,15.783333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-24,2024-08-24 01:32:00,2024-08-24 01:32:00,63616.0,0.0,0.31438,0.0,0.0,0.0,0.0,0.0,19999.6,0.0,0.0,0.0,0.0,56.0,Greed,0.0,,,2024-08-24 01:32:00,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-25,2024-08-25 00:06:00,2024-08-25 00:06:00,64367.0,0.0,0.07767,0.0,0.0,0.0,0.0,0.0,4999.3099999999995,0.0,0.0,0.0,0.0,54.0,Neutral,0.0,,,2024-08-25 00:06:00,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-28,2024-08-28 03:25:00,2024-08-28 03:25:00,60363.5,0.0,0.0,0.0,0.39205,0.0,0.0,0.0,0.0,0.0,23665.510000000002,0.0,0.0,30.0,Fear,1333.359645,,,,2024-08-28 03:25:00,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-29,2024-08-29 20:24:00,2024-08-29 20:24:00,60802.0,0.0,0.1644,0.0,0.0,0.0,0.0,0.0,9995.85,0.0,0.0,0.0,0.0,29.0,Fear,0.0,,,2024-08-29 20:24:00,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-30,2024-08-30 00:38:00,2024-08-30 00:38:00,59242.0,0.0,0.0,0.0,0.1644,0.0,0.0,0.0,0.0,0.0,9739.38,0.0,0.0,34.0,Fear,256.464,,,,2024-08-30 00:38:00,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-08-31,2024-08-31 04:49:00,2024-08-31 04:49:00,59137.5,0.84551,0.0,0.0,0.0,0.0,0.0,50001.34,0.0,0.0,0.0,0.0,0.0,29.0,Fear,0.0,2024-08-31 04:49:00,,,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,high_price_high_volatility,2024-09-04,2024-09-04 07:03:00,2024-09-04 07:03:00,56486.0,0.0,0.0,0.84551,0.0,0.0,0.0,0.0,0.0,47759.48,0.0,0.0,0.0,27.0,Fear,-2241.785214,,2024-09-04 07:03:00,,,,,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,low_price_high_volatility,2023-12-14,2023-12-14 23:27:00,2023-12-14 23:28:00,99.21783333333333,261.24,0.0,261.24,0.0,0.0,0.0,25881.63,0.0,25957.989999999998,0.0,0.0,0.0,72.0,Greed,76.369902,2023-12-14 23:27:00,2023-12-14 23:28:00,,,,,0.016666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,low_price_high_volatility,2023-12-29,2023-12-29 20:48:00,2023-12-29 21:05:00,108.676875,572.84,822.46,572.84,822.46,0.0,0.0,62153.799999999996,89416.48,61955.509999999995,89544.25,0.0,0.0,65.0,Greed,-326.00360700000004,2023-12-29 21:02:00,2023-12-29 21:05:00,2023-12-29 20:48:00,2023-12-29 20:57:00,,,0.2833333333333333
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,low_price_high_volatility,2024-01-03,2024-01-03 20:04:00,2024-01-03 21:20:00,97.495,154.58,0.0,154.58,0.0,0.0,0.0,14985.45,0.0,15156.11,0.0,0.0,0.0,70.0,Greed,170.65632,2024-01-03 20:04:00,2024-01-03 21:20:00,,,,,1.2666666666666666
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,low_price_high_volatility,2024-01-09,2024-01-09 00:43:00,2024-01-09 00:56:00,98.584,253.86,0.0,253.86,0.0,0.0,0.0,25011.230000000003,0.0,25049.059999999998,0.0,0.0,0.0,76.0,Extreme Greed,37.833558000000004,2024-01-09 00:43:00,2024-01-09 00:56:00,,,,,0.21666666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,low_price_high_volatility,2024-01-10,2024-01-10 23:48:00,2024-01-10 23:59:00,97.2425,257.55,0.0,257.55,0.0,0.0,0.0,25006.82,0.0,25082.79,0.0,0.0,0.0,73.0,Greed,75.97725,2024-01-10 23:48:00,2024-01-10 23:59:00,,,,,0.18333333333333332
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,low_price_high_volatility,2024-01-11,2024-01-11 06:57:00,2024-01-11 08:12:00,100.43057142857143,396.49,0.0,396.48999999999995,0.0,0.0,0.0,39997.380000000005,0.0,39583.229999999996,0.0,0.0,0.0,76.0,Extreme Greed,-414.129774,2024-01-11 06:57:00,2024-01-11 08:12:00,,,,,1.25
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,low_price_high_volatility,2024-01-17,2024-01-17 23:01:00,2024-01-17 23:47:00,98.9645,2022.8200000000002,0.0,2022.82,0.0,0.0,0.0,200034.21,0.0,200880.2,0.0,0.0,0.0,60.0,Greed,846.032043,2024-01-17 23:01:00,2024-01-17 23:47:00,,,,,0.7666666666666667
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,low_price_high_volatility,2024-01-20,2024-01-20 01:27:00,2024-01-20 01:28:00,96.3707,518.89,0.0,0.0,0.0,0.0,0.0,50003.049999999996,0.0,0.0,0.0,0.0,0.0,52.0,Neutral,0.0,2024-01-20 01:27:00,,,,,,0.016666666666666666
